Sentence,Sentiment,predicted_sentiment_distilbert,confidence_distilbert
Arm slammed by handset sales outlook,NEG,LABEL_1,0.5261751413345337
CompaniesLSE adds ex-SEC head Schapiro to board,POS,LABEL_1,0.5182576179504395
Sales boost for new Morrisons chief David Potts as Tesco turnaround stalls,NEG,LABEL_1,0.517309308052063
FTSE 100 flat; Standard Chartered leads risers,POS,LABEL_1,0.5143846869468689
CompaniesHoward Davies appointment as RBS director delayed,NEG,LABEL_1,0.5148202180862427
Keith Skeoch to step up as David Nish quits as chief executive of Standard Life,NEG,LABEL_1,0.5059992671012878
Passengers rise at EasyJet and Aer Lingus,POS,LABEL_1,0.5364060401916504
Dixons Carphone profit boost on strong sales,POS,LABEL_1,0.5231021046638489
"FTSE rallies off three-month low, boosted by StanChart, Sainsbury",POS,LABEL_1,0.5159538388252258
"FTSE rallies off three-month low, boosted by StanChart, Sainsbury",POS,LABEL_1,0.5159538388252258
"Royal Mail, Johnson Matthey lead FTSE lower",NEG,LABEL_1,0.5168428421020508
Sainsbury sales slip again as price pressures take a toll,NEG,LABEL_1,0.5310670137405396
Sophos aims to raise $100m in London IPO,POS,LABEL_1,0.5087966322898865
UPDATE 3-Stifel to buy former Lehman brokerage from Barclays,POS,LABEL_1,0.5242499709129333
Borealis Infrastructure putting together new Severn Trent bid,POS,LABEL_1,0.5154072642326355
"FTSE falls to 3-month low on Greek debt concerns, easyJet skids",NEG,LABEL_1,0.5233930945396423
Johnson Matthey share price slumps as company posts full-year results,NEG,LABEL_1,0.520835280418396
UPDATE: Barclays Expects Gain After Settling With Lehman Bros Trustee,POS,LABEL_1,0.5238595604896545
UPDATE: Barclays Expects Gain After Settling With Lehman Bros Trustee,POS,LABEL_1,0.5238595604896545
Tesco Abandons Video-Streaming Ambitions in Blinkbox Sale,NEG,LABEL_1,0.5212119817733765
Tesco Abandons Video-Streaming Ambitions in Blinkbox Sale,NEG,LABEL_1,0.5212119817733765
Petrofac books further Â£30m cost for Shetland gas terminal delays,NEG,LABEL_1,0.5258562564849854
Petrofac share price rises despite Â£30m costs on North Sea project,POS,LABEL_1,0.5192603468894958
Whitbread boss Andy Harrison defends sales fall as 'just a blip',NEG,LABEL_1,0.5031699538230896
Barclays share price subdued as bank faces fresh forex probe,NEG,LABEL_1,0.5127508044242859
CompaniesActelion shares hit record on Shire takeover talk,POS,LABEL_1,0.5142603516578674
CompaniesActelion shares hit record on Shire takeover talk,POS,LABEL_1,0.5142603516578674
"FDA approves NPS drug, in move validating Shire takeover deal",POS,LABEL_1,0.5239383578300476
LSE gets Hong Kong regulatory nod to HK firms to become LSE members,POS,LABEL_1,0.5248037576675415
Diageo Shares Surge on Report of Possible Takeover by Lemann,POS,LABEL_1,0.516446590423584
RBS chairman admits surprise at size of regulatory penalties,NEG,LABEL_1,0.5095968246459961
RSA Insurance Hires Towergate's Egan as Chief Financial Officer,POS,LABEL_1,0.5191285014152527
Johnson Matthey raises prospect of investor payout,POS,LABEL_1,0.5141396522521973
InterContinental Hotels Denies Reports of Starwood Merger Talks,NEG,LABEL_1,0.5180638432502747
REFILE-Hikma and Barclays help Britain's FTSE to climb higher,POS,LABEL_1,0.5121240615844727
Ocwen Reaches Settlement With California Regulator,POS,LABEL_1,0.5237153768539429
FDA Approves AstraZeneca's Iressa As Lung Cancer Treatment,POS,LABEL_1,0.5183106660842896
AstraZeneca suffers setback after drug fails to treat eye cancer,NEG,LABEL_1,0.5188769698143005
British American Tobacco first-half sales hurt by currency moves,NEG,LABEL_0,0.5046480298042297
Zurich Insurance Considering Offer for UK Rival RSA Insurance,POS,LABEL_1,0.5319734215736389
Japan's Nikkei lands Financial Times in $1.3 billion deal,POS,LABEL_1,0.5100045800209045
"Ingenious, HSBC, UBS and Coutts sued by 'tax avoidance' clients",NEG,LABEL_1,0.5120018720626831
"Ingenious, HSBC, UBS and Coutts sued by 'tax avoidance' clients",NEG,LABEL_1,0.5120018720626831
"Ingenious, HSBC, UBS and Coutts sued by 'tax avoidance' clients",NEG,LABEL_1,0.5120018720626831
UPDATE 1-AstraZeneca sells rare cancer drug to Sanofi for up to $300 mln,POS,LABEL_1,0.524362325668335
Sainsbury sells unit to LloydsPharmacy,POS,LABEL_1,0.5233851075172424
BAE Systems's sales boosted by European Typhoon and currencies,POS,LABEL_1,0.5170920491218567
"Royal Mail 'breached competition law' over delivery service changes, Ofcom claims",NEG,LABEL_1,0.5146667957305908
@REC_Zakaria Monday Bulls Are Out! Stock Ticker- Michael James Ent. Other picks $SBUX $GVP $NKE,POS,LABEL_1,0.5231249928474426
#Tesla: Model X Recall Adds To Reliability Issues $TSLA https://t.co/jVXQ4DoXnP,NEG,LABEL_1,0.5315452814102173
Microsoft joins the open-source Eclipse Foundation https://t.co/z8G5cZaKeU focus on collaboration & open business is a smart strategy! $MSFT,POS,LABEL_1,0.5267658829689026
"Sudden optimism about iPhone sales (i.e., not as bad as expected) gives Apple $AAPL a lift.  https://t.co/oKTCw4YiB5",POS,LABEL_1,0.5290641188621521
$NFLX +1% $104.80 LONG streaming services rapidly outpacing traditional cable,POS,LABEL_1,0.5320274829864502
Infection worries prompt regulatory reviews of Gilead leukaemia drug $GILD https://t.co/H9vqXpZ15G via @YahooFinance,NEG,LABEL_1,0.5311933755874634
Preparing for a Breakout Trade in Netflix $NFLX  https://t.co/CzHIX3tuAG $$ https://t.co/z1qb9xa4LD,POS,LABEL_1,0.521297037601471
"$CTRP just broke resistance, watching for a #redtogreen #breakout right out of the gate tomorrow morning. #stocks https://t.co/8VXFUUIt04",POS,LABEL_1,0.5361353158950806
Deutsche Bank cuts $SBUX,NEG,LABEL_1,0.5238955020904541
"Fastenal misses by $0.01, misses on revenue $FAST #NYSE https://t.co/63JHQ7pwMN",NEG,LABEL_1,0.539516031742096
$TSLA recall,NEG,LABEL_1,0.5270183086395264
Piper upgrades Symantec on improving renewal rates and enterprise growth $SYMC,POS,LABEL_1,0.5210543870925903
#FusionIQ NEW Positive Timing Signal on $SBUX Today https://t.co/9ImlXz4YNa Please Retweet #Signals,POS,LABEL_1,0.5399407744407654
#LongPos $TSLA 256 Break-out thru 50 & 200- DMA (197-230) upper head res (274-279) Short squeeze in progress Nr term obj: 310 Stop loss:239,POS,LABEL_1,0.5312756299972534
Starbucks' Digital Strategy To Drive Significant Growth With Customer Loyalty https://t.co/9Q7cI79IYO $SBUX,POS,LABEL_1,0.5184937715530396
Apple: Another attempt to break out on Apple but with weak PVT   $AAPL #Trading #investing #aapl https://t.co/DNh7Hgv22V,POS,LABEL_1,0.5251795649528503
$ISRG Break out confirmed. Bought Leaps. Good trading!,POS,LABEL_1,0.521743893623352
"@sharkbiotech If anyone is selling/shorting $AGN b/c you believe $ENDP rumors to be realistic, then I'll take the other side of that trade",POS,LABEL_1,0.530195415019989
$FB & $TSLA cracking lower early. $short #correction #stocks,NEG,LABEL_1,0.5360798239707947
Today I bought more $MU $YHOO $VALE $NBL $TWTR $AXP $ZNGA https://t.co/Vt6T5Zp2is,POS,LABEL_1,0.5182142853736877
Hard to find new buyers of $TSLA at 250.  Shorts continue to pile in.,NEG,LABEL_1,0.5278839468955994
"$AMZN trades in mid to upper range. No break out yet, either direction",POS,LABEL_1,0.5419842600822449
$TSLA announces a recall and the stock doesn't sell off. This stock is teflon. Won't last forever.,POS,LABEL_1,0.5255111455917358
$NFLX and $TSLA making all kinds of gains 📈,POS,LABEL_1,0.5059513449668884
"@TraceyRyniec not just energy, it's so broad. You will see it in WWG and Kaman as well. I'd be short $fast",NEG,LABEL_1,0.5154252648353577
$AAPL Goldman Sachs reiterates conviction buy on Apple with a $155 PT $SPY $DJIA $GS https://t.co/h5hmXSITwM,POS,LABEL_1,0.5268571376800537
Tesla issues its first Model X recall https://t.co/t1kMqVwhQQ $TSLA,NEG,LABEL_1,0.5185627937316895
$ENDP being sued by FTC.....nobody will buy them with that hanging over their heads,NEG,LABEL_1,0.5336371660232544
$TSLA weakest in todays DT watchlist,NEG,LABEL_1,0.5195140838623047
"$TSLA on fire, what is that 6 up days in a row. Someone neeeeds!! in",POS,LABEL_1,0.5086139440536499
$GILD chart: With $IBB back over support. https://t.co/GpRZ2UJFC4,POS,LABEL_1,0.5419394373893738
"$KNDI #China #ElectricCar maker. China car sales +7.8%. Also, may feed off $TSLA momentum run lately.",POS,LABEL_1,0.5272343158721924
"took some $ENDP long this am, using VWAP as guide",POS,LABEL_1,0.5233385562896729
"maybe closing all those $AAPL calls i had this morning was a bad idea, money left on the table...",POS,LABEL_1,0.5156758427619934
$AAPL weekly still under the 50 moving average and creating a lower high. https://t.co/vT7ppzY2UY,NEG,LABEL_1,0.5307565331459045
"Intuitive Surgical $ISRG is in a great financial position, take a look https://t.co/VahhJAcBFG https://t.co/24hQTQX4ou",POS,LABEL_1,0.527987539768219
$NFLX I say it's time to short at this point.,NEG,LABEL_1,0.5189769864082336
$TSLA upgraded to Buy @ Argus w/ $333 PT - you'd almost think after ~100pt run in 5 weeks this would be the sell signal,POS,LABEL_1,0.5297848582267761
$FB slight green... May be runner later,POS,LABEL_1,0.5275656580924988
"$AAPL Stock Climbs as Barron's Sees 40% Upside, Jim Cramer's Take  https://t.co/lKlD9mVKBQ",POS,LABEL_1,0.5301503539085388
"Tesla to recall 2,700 Model X SUVs over seat issue https://t.co/OdPraN59Xq $TSLA https://t.co/xvn4blIwpy https://t.co/ThfvWTnRPs",NEG,LABEL_1,0.5283611416816711
Juniper tumbles on Q1 warning; Cisco also lower $JNPR $CSCO https://t.co/bGvIntk43h,NEG,LABEL_1,0.5323524475097656
"$ATVI ooks pretty bullish for now. from a short-term perspective, it's got a good chance of maybe sliding back to 33.70 #stocks #investing",POS,LABEL_1,0.5280451774597168
$CTRP  breaking out here on good vol and a parser buy signal  ..noticed this on bob langs comments looking for 48 fast,POS,LABEL_1,0.5323083400726318
"78 users on Vetr are bearish on Tesla Motors, Inc., indicating a SELL Rating (2 stars) for $TSLA https://t.co/vVpzqCXsNJ",NEG,LABEL_1,0.5221619009971619
4 beaten-down Internet companies that may be ripe for a #takeover target: #Twitter $TWTR - #LinkedIn $LNKD - #Yahoo! $YHOO - #Groupon $GRPN,POS,LABEL_1,0.5138015151023865
"$STX long play, another consistent profit zone.. check it out https://t.co/DQfuzOzYlh https://t.co/ggne4ayzqn",POS,LABEL_1,0.5358595252037048
"$FB trend, hits mid 110's and drops",NEG,LABEL_1,0.5067269802093506
$PCLN Trying to break daily trend line! Big move could happen https://t.co/gY0aDb2jsQ https://t.co/KPBBCgQ2xy,POS,LABEL_1,0.533014178276062
$FB I've been dead on so far. Such a bloated valuation. https://t.co/czCf8Kbrlt,NEG,LABEL_1,0.5253230929374695
$TSLA recall model X https://t.co/b7izYa4BuE,NEG,LABEL_1,0.536949872970581
"$TSLA Recalls 2,700 Model X Vehicles; Shares Volatile https://t.co/tcKqZnMIqX #TSLA #tech #stockmarket https://t.co/FeMhJtAmQj",NEG,LABEL_1,0.5334715843200684
Breaking: Tesla recalls all Model X cars  .. details on show now $TSLA,NEG,LABEL_1,0.5121005773544312
"$QCOM The indicator RSI is over 50, which stands at 56.1, an upward movement is expected. https://t.co/yfa9jcUsQa",POS,LABEL_1,0.5241696834564209
Supermarket Stocks Rally as Tesco Plans to Axe Non-core UK Assets $TSCO https://t.co/BmvhcrwREA,POS,LABEL_1,0.5188491344451904
$TRIP maintains Neutral rating at JP Morgan- PT cut $61 from $66,NEG,LABEL_1,0.5241472721099854
Why Alphabet Inc was just upgraded to buy https://t.co/dEVnLKhqtZ $GOOGL,POS,LABEL_1,0.5261567234992981
@NASDboy I think the DNF crew can get this $NFLX short into the next 30 days heading into earnings,NEG,LABEL_1,0.5228549838066101
Added more $BBBY @jimcramer is wrong about this one. Still a very profitable merchant with profitable stores,POS,LABEL_1,0.5327109098434448
Added long at friday close  $SPY $LABU $BLUE $AMZN,POS,LABEL_1,0.5116040706634521
"Isolationism? Another Sell Rating, Sell Ratings On SPY, QQQ, IWM And Several Companies https://t.co/j35FNnx744 $AAPL #APPLE $AXP $BAC",NEG,LABEL_1,0.5136258006095886
long $SDLP $CPGX $TWTR $BITA $LABU $FB $TSLA $ETE $SDRL  Autocharts @ https://t.co/nxLx1ES7nY,POS,LABEL_1,0.5363931655883789
Costco: A Premier Retail Dividend Play https://t.co/J3UhTs022M $COST,POS,LABEL_1,0.5253161191940308
Pivotal Research upgrading $GOOGL to buy.  https://t.co/LSahepdqhD    #stocktrading,POS,LABEL_1,0.5317032933235168
Most bullish stocks on Twitter during this dip. $YHOO $GDX $GOOGL $STZ $GOLD $EW $VZ $CELG $SBUX $SCTY more: https://t.co/iuZJelfwt3,POS,LABEL_1,0.5139838457107544
$TSLA <STUDY the CHARTS> Pullback_Time https://t.co/ZMDG0fb3I7,NEG,LABEL_1,0.5401550531387329
#Tesla Model S deliveries are up 35% in Germany - record deliveries in March [Chart] https://t.co/yCnClcBImV  $TSLA,POS,LABEL_1,0.5349971652030945
