Sentence,Sentiment,predicted_sentiment_bert,confidence_bert
Irish housebuilder Cairn Homes plans London listing,POS,LABEL_0,0.5390808582305908
Arm slammed by handset sales outlook,NEG,LABEL_0,0.5241798162460327
CompaniesLSE adds ex-SEC head Schapiro to board,POS,LABEL_0,0.5327979326248169
Sales boost for new Morrisons chief David Potts as Tesco turnaround stalls,NEG,LABEL_0,0.5146611332893372
FTSE 100 flat; Standard Chartered leads risers,POS,LABEL_0,0.5162427425384521
CompaniesHoward Davies appointment as RBS director delayed,NEG,LABEL_0,0.5201380252838135
Keith Skeoch to step up as David Nish quits as chief executive of Standard Life,NEG,LABEL_0,0.5264113545417786
Passengers rise at EasyJet and Aer Lingus,POS,LABEL_0,0.5001319050788879
Dixons Carphone profit boost on strong sales,POS,LABEL_0,0.5190592408180237
"FTSE rallies off three-month low, boosted by StanChart, Sainsbury",POS,LABEL_0,0.5172023773193359
"FTSE rallies off three-month low, boosted by StanChart, Sainsbury",POS,LABEL_0,0.5172023773193359
"Royal Mail, Johnson Matthey lead FTSE lower",NEG,LABEL_1,0.5081239342689514
Sainsbury sales slip again as price pressures take a toll,NEG,LABEL_0,0.5147307515144348
Sophos aims to raise $100m in London IPO,POS,LABEL_0,0.5362820625305176
UPDATE 3-Stifel to buy former Lehman brokerage from Barclays,POS,LABEL_0,0.5129897594451904
Borealis Infrastructure putting together new Severn Trent bid,POS,LABEL_0,0.5205355882644653
"FTSE falls to 3-month low on Greek debt concerns, easyJet skids",NEG,LABEL_0,0.5337307453155518
Johnson Matthey share price slumps as company posts full-year results,NEG,LABEL_0,0.5309944152832031
UPDATE: Barclays Expects Gain After Settling With Lehman Bros Trustee,POS,LABEL_0,0.5245904326438904
UPDATE: Barclays Expects Gain After Settling With Lehman Bros Trustee,POS,LABEL_0,0.5245904326438904
Tesco Abandons Video-Streaming Ambitions in Blinkbox Sale,NEG,LABEL_0,0.5448184013366699
Tesco Abandons Video-Streaming Ambitions in Blinkbox Sale,NEG,LABEL_0,0.5448184013366699
Petrofac books further Â£30m cost for Shetland gas terminal delays,NEG,LABEL_0,0.5274957418441772
Petrofac share price rises despite Â£30m costs on North Sea project,POS,LABEL_0,0.527324378490448
Whitbread boss Andy Harrison defends sales fall as 'just a blip',NEG,LABEL_0,0.5456763505935669
Barclays share price subdued as bank faces fresh forex probe,NEG,LABEL_0,0.5243247747421265
CompaniesActelion shares hit record on Shire takeover talk,POS,LABEL_0,0.5234925746917725
CompaniesActelion shares hit record on Shire takeover talk,POS,LABEL_0,0.5234925746917725
"FDA approves NPS drug, in move validating Shire takeover deal",POS,LABEL_0,0.5456457138061523
LSE gets Hong Kong regulatory nod to HK firms to become LSE members,POS,LABEL_0,0.5575331449508667
Diageo Shares Surge on Report of Possible Takeover by Lemann,POS,LABEL_0,0.5272243022918701
RBS chairman admits surprise at size of regulatory penalties,NEG,LABEL_0,0.5441848039627075
RSA Insurance Hires Towergate's Egan as Chief Financial Officer,POS,LABEL_0,0.5362865924835205
Johnson Matthey raises prospect of investor payout,POS,LABEL_0,0.5251275300979614
InterContinental Hotels Denies Reports of Starwood Merger Talks,NEG,LABEL_0,0.5533269643783569
REFILE-Hikma and Barclays help Britain's FTSE to climb higher,POS,LABEL_0,0.5355533361434937
Ocwen Reaches Settlement With California Regulator,POS,LABEL_0,0.5278690457344055
FDA Approves AstraZeneca's Iressa As Lung Cancer Treatment,POS,LABEL_0,0.5487833023071289
AstraZeneca suffers setback after drug fails to treat eye cancer,NEG,LABEL_0,0.5227093696594238
British American Tobacco first-half sales hurt by currency moves,NEG,LABEL_0,0.5286343693733215
Zurich Insurance Considering Offer for UK Rival RSA Insurance,POS,LABEL_0,0.532061755657196
Japan's Nikkei lands Financial Times in $1.3 billion deal,POS,LABEL_0,0.5407428741455078
"Ingenious, HSBC, UBS and Coutts sued by 'tax avoidance' clients",NEG,LABEL_0,0.5350099205970764
"Ingenious, HSBC, UBS and Coutts sued by 'tax avoidance' clients",NEG,LABEL_0,0.5350099205970764
"Ingenious, HSBC, UBS and Coutts sued by 'tax avoidance' clients",NEG,LABEL_0,0.5350099205970764
UPDATE 1-AstraZeneca sells rare cancer drug to Sanofi for up to $300 mln,POS,LABEL_0,0.5440656542778015
Sainsbury sells unit to LloydsPharmacy,POS,LABEL_0,0.5291745066642761
BAE Systems's sales boosted by European Typhoon and currencies,POS,LABEL_0,0.527377188205719
"Royal Mail 'breached competition law' over delivery service changes, Ofcom claims",NEG,LABEL_0,0.5442360043525696
@REC_Zakaria Monday Bulls Are Out! Stock Ticker- Michael James Ent. Other picks $SBUX $GVP $NKE,POS,LABEL_0,0.5373570322990417
#Tesla: Model X Recall Adds To Reliability Issues $TSLA https://t.co/jVXQ4DoXnP,NEG,LABEL_0,0.5487967729568481
Microsoft joins the open-source Eclipse Foundation https://t.co/z8G5cZaKeU focus on collaboration & open business is a smart strategy! $MSFT,POS,LABEL_0,0.52088463306427
"Sudden optimism about iPhone sales (i.e., not as bad as expected) gives Apple $AAPL a lift.  https://t.co/oKTCw4YiB5",POS,LABEL_0,0.5400517582893372
$NFLX +1% $104.80 LONG streaming services rapidly outpacing traditional cable,POS,LABEL_0,0.5251754522323608
Infection worries prompt regulatory reviews of Gilead leukaemia drug $GILD https://t.co/H9vqXpZ15G via @YahooFinance,NEG,LABEL_0,0.5280442833900452
Preparing for a Breakout Trade in Netflix $NFLX  https://t.co/CzHIX3tuAG $$ https://t.co/z1qb9xa4LD,POS,LABEL_0,0.5391991138458252
"$CTRP just broke resistance, watching for a #redtogreen #breakout right out of the gate tomorrow morning. #stocks https://t.co/8VXFUUIt04",POS,LABEL_0,0.510728120803833
Deutsche Bank cuts $SBUX,NEG,LABEL_0,0.5238012075424194
"Fastenal misses by $0.01, misses on revenue $FAST #NYSE https://t.co/63JHQ7pwMN",NEG,LABEL_0,0.5019209384918213
$TSLA recall,NEG,LABEL_0,0.5404277443885803
Piper upgrades Symantec on improving renewal rates and enterprise growth $SYMC,POS,LABEL_0,0.5213990211486816
#FusionIQ NEW Positive Timing Signal on $SBUX Today https://t.co/9ImlXz4YNa Please Retweet #Signals,POS,LABEL_0,0.5232282280921936
#LongPos $TSLA 256 Break-out thru 50 & 200- DMA (197-230) upper head res (274-279) Short squeeze in progress Nr term obj: 310 Stop loss:239,POS,LABEL_0,0.5083523988723755
Starbucks' Digital Strategy To Drive Significant Growth With Customer Loyalty https://t.co/9Q7cI79IYO $SBUX,POS,LABEL_0,0.5373374223709106
Apple: Another attempt to break out on Apple but with weak PVT   $AAPL #Trading #investing #aapl https://t.co/DNh7Hgv22V,POS,LABEL_0,0.5621656775474548
$ISRG Break out confirmed. Bought Leaps. Good trading!,POS,LABEL_0,0.5236433148384094
"@sharkbiotech If anyone is selling/shorting $AGN b/c you believe $ENDP rumors to be realistic, then I'll take the other side of that trade",POS,LABEL_0,0.5249635577201843
$FB & $TSLA cracking lower early. $short #correction #stocks,NEG,LABEL_0,0.5214713215827942
Today I bought more $MU $YHOO $VALE $NBL $TWTR $AXP $ZNGA https://t.co/Vt6T5Zp2is,POS,LABEL_0,0.5076397061347961
Hard to find new buyers of $TSLA at 250.  Shorts continue to pile in.,NEG,LABEL_0,0.5408192276954651
"$AMZN trades in mid to upper range. No break out yet, either direction",POS,LABEL_0,0.5068739056587219
$TSLA announces a recall and the stock doesn't sell off. This stock is teflon. Won't last forever.,POS,LABEL_0,0.5403492450714111
$NFLX and $TSLA making all kinds of gains 📈,POS,LABEL_0,0.5321810245513916
"@TraceyRyniec not just energy, it's so broad. You will see it in WWG and Kaman as well. I'd be short $fast",NEG,LABEL_0,0.5111566781997681
$AAPL Goldman Sachs reiterates conviction buy on Apple with a $155 PT $SPY $DJIA $GS https://t.co/h5hmXSITwM,POS,LABEL_0,0.5372406244277954
Tesla issues its first Model X recall https://t.co/t1kMqVwhQQ $TSLA,NEG,LABEL_0,0.5526315569877625
$ENDP being sued by FTC.....nobody will buy them with that hanging over their heads,NEG,LABEL_0,0.5243088006973267
$TSLA weakest in todays DT watchlist,NEG,LABEL_0,0.5247305631637573
"$TSLA on fire, what is that 6 up days in a row. Someone neeeeds!! in",POS,LABEL_0,0.5395117998123169
$GILD chart: With $IBB back over support. https://t.co/GpRZ2UJFC4,POS,LABEL_0,0.5047277808189392
"$KNDI #China #ElectricCar maker. China car sales +7.8%. Also, may feed off $TSLA momentum run lately.",POS,LABEL_0,0.5437609553337097
"took some $ENDP long this am, using VWAP as guide",POS,LABEL_0,0.5329939126968384
"maybe closing all those $AAPL calls i had this morning was a bad idea, money left on the table...",POS,LABEL_0,0.5276598334312439
$AAPL weekly still under the 50 moving average and creating a lower high. https://t.co/vT7ppzY2UY,NEG,LABEL_0,0.5173900723457336
"Intuitive Surgical $ISRG is in a great financial position, take a look https://t.co/VahhJAcBFG https://t.co/24hQTQX4ou",POS,LABEL_0,0.5215668678283691
$NFLX I say it's time to short at this point.,NEG,LABEL_0,0.5386466383934021
$TSLA upgraded to Buy @ Argus w/ $333 PT - you'd almost think after ~100pt run in 5 weeks this would be the sell signal,POS,LABEL_0,0.5120458006858826
$FB slight green... May be runner later,POS,LABEL_0,0.5424124598503113
"$AAPL Stock Climbs as Barron's Sees 40% Upside, Jim Cramer's Take  https://t.co/lKlD9mVKBQ",POS,LABEL_0,0.5213027596473694
"Tesla to recall 2,700 Model X SUVs over seat issue https://t.co/OdPraN59Xq $TSLA https://t.co/xvn4blIwpy https://t.co/ThfvWTnRPs",NEG,LABEL_0,0.5578463077545166
Juniper tumbles on Q1 warning; Cisco also lower $JNPR $CSCO https://t.co/bGvIntk43h,NEG,LABEL_0,0.5206229090690613
"$ATVI ooks pretty bullish for now. from a short-term perspective, it's got a good chance of maybe sliding back to 33.70 #stocks #investing",POS,LABEL_0,0.5195072889328003
$CTRP  breaking out here on good vol and a parser buy signal  ..noticed this on bob langs comments looking for 48 fast,POS,LABEL_0,0.5388149619102478
"78 users on Vetr are bearish on Tesla Motors, Inc., indicating a SELL Rating (2 stars) for $TSLA https://t.co/vVpzqCXsNJ",NEG,LABEL_0,0.5385671854019165
4 beaten-down Internet companies that may be ripe for a #takeover target: #Twitter $TWTR - #LinkedIn $LNKD - #Yahoo! $YHOO - #Groupon $GRPN,POS,LABEL_0,0.528032660484314
"$STX long play, another consistent profit zone.. check it out https://t.co/DQfuzOzYlh https://t.co/ggne4ayzqn",POS,LABEL_0,0.5197792053222656
"$FB trend, hits mid 110's and drops",NEG,LABEL_0,0.5270960330963135
$PCLN Trying to break daily trend line! Big move could happen https://t.co/gY0aDb2jsQ https://t.co/KPBBCgQ2xy,POS,LABEL_0,0.5333483815193176
$FB I've been dead on so far. Such a bloated valuation. https://t.co/czCf8Kbrlt,NEG,LABEL_0,0.5247712731361389
$TSLA recall model X https://t.co/b7izYa4BuE,NEG,LABEL_0,0.5293679237365723
"$TSLA Recalls 2,700 Model X Vehicles; Shares Volatile https://t.co/tcKqZnMIqX #TSLA #tech #stockmarket https://t.co/FeMhJtAmQj",NEG,LABEL_0,0.5281656980514526
Breaking: Tesla recalls all Model X cars  .. details on show now $TSLA,NEG,LABEL_0,0.5395145416259766
"$QCOM The indicator RSI is over 50, which stands at 56.1, an upward movement is expected. https://t.co/yfa9jcUsQa",POS,LABEL_0,0.5245975852012634
Supermarket Stocks Rally as Tesco Plans to Axe Non-core UK Assets $TSCO https://t.co/BmvhcrwREA,POS,LABEL_0,0.5414506793022156
$TRIP maintains Neutral rating at JP Morgan- PT cut $61 from $66,NEG,LABEL_0,0.5282833576202393
Why Alphabet Inc was just upgraded to buy https://t.co/dEVnLKhqtZ $GOOGL,POS,LABEL_0,0.5413225293159485
@NASDboy I think the DNF crew can get this $NFLX short into the next 30 days heading into earnings,NEG,LABEL_0,0.5173199772834778
Added more $BBBY @jimcramer is wrong about this one. Still a very profitable merchant with profitable stores,POS,LABEL_0,0.539529025554657
Added long at friday close  $SPY $LABU $BLUE $AMZN,POS,LABEL_0,0.5437242388725281
"Isolationism? Another Sell Rating, Sell Ratings On SPY, QQQ, IWM And Several Companies https://t.co/j35FNnx744 $AAPL #APPLE $AXP $BAC",NEG,LABEL_0,0.5377494692802429
long $SDLP $CPGX $TWTR $BITA $LABU $FB $TSLA $ETE $SDRL  Autocharts @ https://t.co/nxLx1ES7nY,POS,LABEL_0,0.5045288801193237
Costco: A Premier Retail Dividend Play https://t.co/J3UhTs022M $COST,POS,LABEL_0,0.5263747572898865
Pivotal Research upgrading $GOOGL to buy.  https://t.co/LSahepdqhD    #stocktrading,POS,LABEL_0,0.536306619644165
Most bullish stocks on Twitter during this dip. $YHOO $GDX $GOOGL $STZ $GOLD $EW $VZ $CELG $SBUX $SCTY more: https://t.co/iuZJelfwt3,POS,LABEL_0,0.5260958075523376
$TSLA <STUDY the CHARTS> Pullback_Time https://t.co/ZMDG0fb3I7,NEG,LABEL_0,0.516071081161499
#Tesla Model S deliveries are up 35% in Germany - record deliveries in March [Chart] https://t.co/yCnClcBImV  $TSLA,POS,LABEL_0,0.5299955606460571
